Time,Temperature(°C)
2024/07/25 20:45:34,24.25
2024/07/25 20:45:35,24.25
2024/07/25 20:45:36,24.1875
2024/07/25 20:45:37,24.1875
2024/07/25 20:45:38,24.25
2024/07/25 20:45:39,24.1875
2024/07/25 20:45:40,24.25
2024/07/25 20:45:41,24.1875
2024/07/25 20:45:42,24.25
2024/07/25 20:45:43,24.25
2024/07/25 20:45:44,24.25
2024/07/25 20:45:45,24.25
2024/07/25 20:45:46,24.25
2024/07/25 20:45:47,24.1875
2024/07/25 20:45:48,24.25
2024/07/25 20:45:49,24.25
2024/07/25 20:45:50,24.1875
2024/07/25 20:45:51,24.1875
2024/07/25 20:45:52,24.25
2024/07/25 20:45:53,24.1875
2024/07/25 20:45:54,24.25
2024/07/25 20:45:55,24.1875
2024/07/25 20:45:56,24.1875
2024/07/25 20:45:57,24.1875
2024/07/25 20:45:58,24.25
2024/07/25 20:45:59,24.25
2024/07/25 20:46:00,24.25
2024/07/25 20:46:01,24.25
2024/07/25 20:46:02,24.25
2024/07/25 20:46:03,24.25
2024/07/25 20:46:04,24.25
2024/07/25 20:46:06,24.25
2024/07/25 20:46:07,24.25
2024/07/25 20:46:08,24.25
2024/07/25 20:46:09,24.25
2024/07/25 20:46:10,24.25
2024/07/25 20:46:11,24.25
2024/07/25 20:46:12,24.3125
2024/07/25 20:46:13,24.25
2024/07/25 20:46:14,24.25
2024/07/25 20:46:15,24.3125
2024/07/25 20:46:16,24.25
2024/07/25 20:46:17,24.25
2024/07/25 20:46:18,24.3125
2024/07/25 20:46:19,24.3125
2024/07/25 20:46:20,24.25
2024/07/25 20:46:21,24.25
2024/07/25 20:46:22,24.25
2024/07/25 20:46:23,24.25
2024/07/25 20:46:24,24.25
2024/07/25 20:46:25,24.25
2024/07/25 20:46:26,24.25
2024/07/25 20:46:27,24.25
2024/07/25 20:46:28,24.25
2024/07/25 20:46:29,24.25
2024/07/25 20:46:30,24.25
2024/07/25 20:46:31,24.3125
2024/07/25 20:46:32,24.25
2024/07/25 20:46:33,24.25
2024/07/25 20:46:34,24.25
2024/07/25 20:46:35,24.25
2024/07/25 20:46:36,24.25
2024/07/25 20:46:38,24.25
2024/07/25 20:46:39,24.25
2024/07/25 20:46:40,24.25
2024/07/25 20:46:41,24.25
2024/07/25 20:46:42,24.25
2024/07/25 20:46:43,24.25
2024/07/25 20:46:44,24.25
2024/07/25 20:46:45,24.25
2024/07/25 20:46:46,24.25
2024/07/25 20:46:47,24.25
2024/07/25 20:46:48,24.3125
2024/07/25 20:46:49,24.3125
2024/07/25 20:46:50,24.25
2024/07/25 20:46:51,24.25
2024/07/25 20:46:52,24.3125
2024/07/25 20:46:53,24.25
2024/07/25 20:46:54,24.3125
2024/07/25 20:46:55,24.3125
2024/07/25 20:46:56,24.3125
2024/07/25 20:46:57,24.25
2024/07/25 20:46:58,24.3125
2024/07/25 20:46:59,24.3125
2024/07/25 20:47:00,24.25
2024/07/25 20:47:01,24.3125
2024/07/25 20:47:02,24.3125
2024/07/25 20:47:03,24.25
2024/07/25 20:47:04,24.25
2024/07/25 20:47:05,24.3125
2024/07/25 20:47:06,24.25
2024/07/25 20:47:07,24.25
2024/07/25 20:47:08,24.25
2024/07/25 20:47:09,24.25
2024/07/25 20:47:10,24.25
2024/07/25 20:47:11,24.3125
2024/07/25 20:47:12,24.25
2024/07/25 20:47:14,24.25
2024/07/25 20:47:15,24.25
2024/07/25 20:47:16,24.25
2024/07/25 20:47:17,24.25
2024/07/25 20:47:18,24.25
2024/07/25 20:47:19,24.25
2024/07/25 20:47:20,24.25
2024/07/25 20:47:21,24.25
2024/07/25 20:47:22,24.25
2024/07/25 20:47:23,24.25
2024/07/25 20:47:24,24.25
2024/07/25 20:47:25,24.25
2024/07/25 20:47:26,24.25
2024/07/25 20:47:27,24.25
2024/07/25 20:47:28,24.25
2024/07/25 20:47:29,24.25
2024/07/25 20:47:30,24.25
2024/07/25 20:47:31,24.25
2024/07/25 20:47:32,24.25
2024/07/25 20:47:33,24.25
2024/07/25 20:47:34,24.25
2024/07/25 20:47:35,24.25
2024/07/25 20:47:36,24.25
2024/07/25 20:47:37,24.25
2024/07/25 20:47:38,24.25
2024/07/25 20:47:39,24.25
2024/07/25 20:47:40,24.25
2024/07/25 20:47:41,24.25
2024/07/25 20:47:42,24.25
2024/07/25 20:47:43,24.25
2024/07/25 20:47:45,24.1875
2024/07/25 20:47:46,24.25
2024/07/25 20:47:47,24.25
2024/07/25 20:47:48,24.25
2024/07/25 20:47:49,24.25
2024/07/25 20:47:50,24.25
2024/07/25 20:47:51,24.25
2024/07/25 20:47:52,24.25
2024/07/25 20:47:53,24.25
2024/07/25 20:47:54,24.25
2024/07/25 20:47:55,24.25
2024/07/25 20:47:56,24.1875
2024/07/25 20:47:57,24.25
2024/07/25 20:47:58,24.25
2024/07/25 20:47:59,24.25
2024/07/25 20:48:00,24.25
2024/07/25 20:48:01,24.25
2024/07/25 20:48:02,24.1875
2024/07/25 20:48:03,24.25
2024/07/25 20:48:04,24.25
2024/07/25 20:48:05,24.25
2024/07/25 20:48:06,24.25
2024/07/25 20:48:07,24.25
2024/07/25 20:48:08,24.25
2024/07/25 20:48:09,24.25
2024/07/25 20:48:10,24.25
2024/07/25 20:48:11,24.25
2024/07/25 20:48:12,24.25
2024/07/25 20:48:13,24.25
2024/07/25 20:48:14,24.25
2024/07/25 20:48:16,24.25
2024/07/25 20:48:17,24.25
2024/07/25 20:48:18,24.25
2024/07/25 20:48:19,24.25
2024/07/25 20:48:20,24.25
2024/07/25 20:48:21,24.25
2024/07/25 20:48:22,24.3125
2024/07/25 20:48:23,24.25
2024/07/25 20:48:24,24.3125
2024/07/25 20:48:25,24.3125
2024/07/25 20:48:26,24.25
2024/07/25 20:48:27,24.3125
2024/07/25 20:48:28,24.25
2024/07/25 20:48:29,24.25
2024/07/25 20:48:30,24.25
2024/07/25 20:48:31,24.25
2024/07/25 20:48:32,24.25
2024/07/25 20:48:33,24.25
2024/07/25 20:48:34,24.3125
2024/07/25 20:48:35,24.25
2024/07/25 20:48:36,24.25
2024/07/25 20:48:37,24.25
2024/07/25 20:48:38,24.25
2024/07/25 20:48:39,24.25
2024/07/25 20:48:40,24.25
2024/07/25 20:48:41,24.3125
2024/07/25 20:48:42,24.25
2024/07/25 20:48:43,24.25
2024/07/25 20:48:44,24.25
2024/07/25 20:48:45,24.25
2024/07/25 20:48:46,24.25
2024/07/25 20:48:47,24.3125
2024/07/25 20:48:48,24.25
2024/07/25 20:48:49,24.25
2024/07/25 20:48:50,24.3125
2024/07/25 20:48:51,24.25
2024/07/25 20:48:53,24.25
2024/07/25 20:48:54,24.3125
2024/07/25 20:48:55,24.25
2024/07/25 20:48:56,24.3125
2024/07/25 20:48:57,24.3125
2024/07/25 20:48:58,24.25
2024/07/25 20:48:59,24.25
2024/07/25 20:49:00,24.25
2024/07/25 20:49:01,24.25
2024/07/25 20:49:02,24.25
2024/07/25 20:49:03,24.25
2024/07/25 20:49:04,24.25
2024/07/25 20:49:05,24.25
2024/07/25 20:49:06,24.25
2024/07/25 20:49:07,24.25
2024/07/25 20:49:08,24.25
2024/07/25 20:49:09,24.25
2024/07/25 20:49:10,24.3125
2024/07/25 20:49:11,24.25
2024/07/25 20:49:12,24.25
2024/07/25 20:49:13,24.25
2024/07/25 20:49:14,24.25
2024/07/25 20:49:15,24.25
2024/07/25 20:49:16,24.25
2024/07/25 20:49:17,24.25
2024/07/25 20:49:18,24.3125
2024/07/25 20:49:19,24.25
2024/07/25 20:49:20,24.25
2024/07/25 20:49:21,24.25
2024/07/25 20:49:22,24.25
2024/07/25 20:49:23,24.25
2024/07/25 20:49:24,24.3125
2024/07/25 20:49:25,24.3125
2024/07/25 20:49:26,24.3125
2024/07/25 20:49:28,24.25
2024/07/25 20:49:29,24.25
2024/07/25 20:49:30,24.25
2024/07/25 20:49:31,24.25
2024/07/25 20:49:32,24.25
2024/07/25 20:49:33,24.25
2024/07/25 20:49:34,24.25
2024/07/25 20:49:35,24.25
2024/07/25 20:49:36,24.25
2024/07/25 20:49:37,24.25
2024/07/25 20:49:38,24.25
2024/07/25 20:49:39,24.25
2024/07/25 20:49:40,24.25
2024/07/25 20:49:41,24.25
2024/07/25 20:49:42,24.25
2024/07/25 20:49:43,24.25
2024/07/25 20:49:44,24.25
2024/07/25 20:49:45,24.25
2024/07/25 20:49:46,24.1875
2024/07/25 20:49:47,24.25
2024/07/25 20:49:48,24.1875
2024/07/25 20:49:49,24.1875
2024/07/25 20:49:50,24.25
2024/07/25 20:49:51,24.25
2024/07/25 20:49:52,24.1875
2024/07/25 20:49:53,24.25
2024/07/25 20:49:54,24.1875
2024/07/25 20:49:55,24.25
2024/07/25 20:49:56,24.25
2024/07/25 20:49:57,24.25
2024/07/25 20:49:58,24.25
2024/07/25 20:49:59,24.25
2024/07/25 20:50:00,24.25
2024/07/25 20:50:02,24.25
2024/07/25 20:50:03,24.25
2024/07/25 20:50:04,24.25
2024/07/25 20:50:05,24.25
2024/07/25 20:50:06,24.3125
2024/07/25 20:50:07,24.25
2024/07/25 20:50:08,24.25
2024/07/25 20:50:09,24.3125
2024/07/25 20:50:10,24.25
2024/07/25 20:50:11,24.25
2024/07/25 20:50:12,24.25
2024/07/25 20:50:13,24.25
2024/07/25 20:50:14,24.25
2024/07/25 20:50:15,24.25
2024/07/25 20:50:16,24.25
2024/07/25 20:50:17,24.25
2024/07/25 20:50:18,24.25
2024/07/25 20:50:19,24.25
2024/07/25 20:50:20,24.25
2024/07/25 20:50:21,24.3125
2024/07/25 20:50:22,24.25
2024/07/25 20:50:23,24.3125
2024/07/25 20:50:24,24.25
2024/07/25 20:50:25,24.25
2024/07/25 20:50:26,24.25
2024/07/25 20:50:27,24.25
2024/07/25 20:50:28,24.25
2024/07/25 20:50:29,24.25
2024/07/25 20:50:30,24.25
2024/07/25 20:50:31,24.25
2024/07/25 20:50:32,24.25
2024/07/25 20:50:33,24.25
2024/07/25 20:50:34,24.25
2024/07/25 20:50:35,24.25
2024/07/25 20:50:36,24.25
2024/07/25 20:50:38,24.25
2024/07/25 20:50:39,24.25
2024/07/25 20:50:40,24.25
2024/07/25 20:50:41,24.25
2024/07/25 20:50:42,24.3125
2024/07/25 20:50:43,24.3125
2024/07/25 20:50:44,24.3125
2024/07/25 20:50:45,24.3125
2024/07/25 20:50:46,24.3125
2024/07/25 20:50:47,24.3125
2024/07/25 20:50:48,24.3125
2024/07/25 20:50:49,24.3125
2024/07/25 20:50:50,24.3125
2024/07/25 20:50:51,24.3125
2024/07/25 20:50:52,24.3125
2024/07/25 20:50:53,24.3125
2024/07/25 20:50:54,24.3125
2024/07/25 20:50:55,24.3125
2024/07/25 20:50:56,24.375
2024/07/25 20:50:57,24.375
2024/07/25 20:50:58,24.375
2024/07/25 20:50:59,24.375
2024/07/25 20:51:00,24.375
2024/07/25 20:51:01,24.375
2024/07/25 20:51:02,24.375
2024/07/25 20:51:03,24.4375
2024/07/25 20:51:04,24.375
2024/07/25 20:51:05,24.4375
2024/07/25 20:51:06,24.4375
2024/07/25 20:51:07,24.4375
2024/07/25 20:51:08,24.4375
2024/07/25 20:51:09,24.4375
2024/07/25 20:51:11,24.4375
2024/07/25 20:51:12,24.4375
2024/07/25 20:51:13,24.4375
2024/07/25 20:51:14,24.4375
2024/07/25 20:51:15,24.4375
2024/07/25 20:51:16,24.4375
2024/07/25 20:51:17,24.5
2024/07/25 20:51:18,24.5
2024/07/25 20:51:19,24.4375
2024/07/25 20:51:20,24.5
2024/07/25 20:51:21,24.5
2024/07/25 20:51:22,24.5
2024/07/25 20:51:23,24.5
2024/07/25 20:51:24,24.5
2024/07/25 20:51:25,24.4375
2024/07/25 20:51:26,24.5
2024/07/25 20:51:27,24.5
2024/07/25 20:51:28,24.4375
2024/07/25 20:51:29,24.5
2024/07/25 20:51:30,24.5
2024/07/25 20:51:31,24.5
2024/07/25 20:51:32,24.5
2024/07/25 20:51:33,24.5
2024/07/25 20:51:34,24.5
2024/07/25 20:51:35,24.5
2024/07/25 20:51:36,24.5
2024/07/25 20:51:37,24.5625
2024/07/25 20:51:38,24.5625
2024/07/25 20:51:39,24.5625
2024/07/25 20:51:40,24.5625
2024/07/25 20:51:42,24.5625
2024/07/25 20:51:43,24.5625
2024/07/25 20:51:44,24.5625
2024/07/25 20:51:45,24.625
2024/07/25 20:51:46,24.5625
2024/07/25 20:51:47,24.5625
2024/07/25 20:51:48,24.5625
2024/07/25 20:51:49,24.625
2024/07/25 20:51:50,24.625
2024/07/25 20:51:51,24.5625
2024/07/25 20:51:52,24.625
2024/07/25 20:51:53,24.625
2024/07/25 20:51:54,24.625
2024/07/25 20:51:55,24.625
2024/07/25 20:51:56,24.625
2024/07/25 20:51:57,24.625
2024/07/25 20:51:58,24.625
2024/07/25 20:51:59,24.625
2024/07/25 20:52:00,24.625
2024/07/25 20:52:01,24.625
2024/07/25 20:52:02,24.625
2024/07/25 20:52:03,24.625
2024/07/25 20:52:04,24.625
2024/07/25 20:52:05,24.625
2024/07/25 20:52:06,24.625
2024/07/25 20:52:07,24.625
2024/07/25 20:52:08,24.625
2024/07/25 20:52:09,24.625
2024/07/25 20:52:10,24.625
2024/07/25 20:52:11,24.625
2024/07/25 20:52:12,24.625
2024/07/25 20:52:13,24.625
2024/07/25 20:52:14,24.625
2024/07/25 20:52:15,24.625
2024/07/25 20:52:16,24.625
2024/07/25 20:52:17,24.625
2024/07/25 20:52:18,24.625
2024/07/25 20:52:19,24.625
2024/07/25 20:52:21,24.5625
2024/07/25 20:52:22,24.5625
2024/07/25 20:52:23,24.625
2024/07/25 20:52:24,24.5625
2024/07/25 20:52:25,24.625
2024/07/25 20:52:26,24.625
2024/07/25 20:52:27,24.5625
2024/07/25 20:52:28,24.5625
2024/07/25 20:52:29,24.5625
2024/07/25 20:52:30,24.5625
2024/07/25 20:52:31,24.625
2024/07/25 20:52:32,24.625
2024/07/25 20:52:33,24.625
2024/07/25 20:52:34,24.625
2024/07/25 20:52:35,24.625
2024/07/25 20:52:36,24.625
2024/07/25 20:52:37,24.5625
2024/07/25 20:52:38,24.5625
2024/07/25 20:52:39,24.5625
2024/07/25 20:52:40,24.625
2024/07/25 20:52:41,24.625
2024/07/25 20:52:42,24.625
2024/07/25 20:52:43,24.5625
2024/07/25 20:52:44,24.625
2024/07/25 20:52:45,24.5625
2024/07/25 20:52:46,24.625
2024/07/25 20:52:47,24.625
2024/07/25 20:52:48,24.625
2024/07/25 20:52:49,24.625
2024/07/25 20:52:50,24.625
2024/07/25 20:52:51,24.5625
2024/07/25 20:52:52,24.625
2024/07/25 20:52:53,24.5625
2024/07/25 20:52:54,24.5625
2024/07/25 20:52:55,24.625
2024/07/25 20:52:56,24.5625
2024/07/25 20:52:58,24.5625
2024/07/25 20:52:59,24.5625
2024/07/25 20:53:00,24.5625
2024/07/25 20:53:01,24.625
2024/07/25 20:53:02,24.5625
2024/07/25 20:53:03,24.625
2024/07/25 20:53:04,24.5625
2024/07/25 20:53:05,24.5625
2024/07/25 20:53:06,24.5625
2024/07/25 20:53:07,24.5625
2024/07/25 20:53:08,24.5625
2024/07/25 20:53:09,24.5625
2024/07/25 20:53:10,24.5625
2024/07/25 20:53:11,24.5625
2024/07/25 20:53:12,24.5625
2024/07/25 20:53:13,24.5625
2024/07/25 20:53:14,24.5625
2024/07/25 20:53:15,24.5625
2024/07/25 20:53:16,24.5625
2024/07/25 20:53:17,24.5625
2024/07/25 20:53:18,24.5625
2024/07/25 20:53:19,24.5625
2024/07/25 20:53:20,24.5625
2024/07/25 20:53:21,24.5625
2024/07/25 20:53:22,24.5625
2024/07/25 20:53:23,24.5625
2024/07/25 20:53:24,24.5625
2024/07/25 20:53:25,24.5625
2024/07/25 20:53:26,24.5625
2024/07/25 20:53:27,24.5625
2024/07/25 20:53:28,24.5625
2024/07/25 20:53:30,24.5625
2024/07/25 20:53:31,24.5625
2024/07/25 20:53:32,24.5625
2024/07/25 20:53:33,24.5625
2024/07/25 20:53:34,24.5625
2024/07/25 20:53:35,24.5625
2024/07/25 20:53:36,24.5625
2024/07/25 20:53:37,24.5625
2024/07/25 20:53:38,24.5625
2024/07/25 20:53:39,24.5
2024/07/25 20:53:40,24.5
2024/07/25 20:53:41,24.5625
2024/07/25 20:53:42,24.5625
2024/07/25 20:53:43,24.5625
2024/07/25 20:53:44,24.5625
2024/07/25 20:53:45,24.5625
2024/07/25 20:53:46,24.5625
2024/07/25 20:53:47,24.5625
2024/07/25 20:53:48,24.5625
2024/07/25 20:53:49,24.5625
2024/07/25 20:53:50,24.5625
2024/07/25 20:53:51,24.5625
2024/07/25 20:53:52,24.5625
2024/07/25 20:53:53,24.5625
2024/07/25 20:53:54,24.5625
2024/07/25 20:53:55,24.5
2024/07/25 20:53:56,24.5625
2024/07/25 20:53:57,24.5
2024/07/25 20:53:58,24.5
2024/07/25 20:53:59,24.5625
2024/07/25 20:54:00,24.5625
2024/07/25 20:54:02,24.5
2024/07/25 20:54:03,24.5625
2024/07/25 20:54:04,24.5
2024/07/25 20:54:05,24.5
2024/07/25 20:54:06,24.5
2024/07/25 20:54:07,24.5625
2024/07/25 20:54:08,24.5
2024/07/25 20:54:09,24.5
2024/07/25 20:54:10,24.5625
2024/07/25 20:54:11,24.5625
2024/07/25 20:54:12,24.5625
2024/07/25 20:54:13,24.5
2024/07/25 20:54:14,24.5
2024/07/25 20:54:15,24.5
2024/07/25 20:54:16,24.5
2024/07/25 20:54:17,24.5
2024/07/25 20:54:18,24.5
2024/07/25 20:54:19,24.5
2024/07/25 20:54:20,24.5
2024/07/25 20:54:21,24.5
2024/07/25 20:54:22,24.5
2024/07/25 20:54:23,24.5
2024/07/25 20:54:24,24.5
2024/07/25 20:54:25,24.5
2024/07/25 20:54:26,24.5
2024/07/25 20:54:27,24.5
2024/07/25 20:54:28,24.5
2024/07/25 20:54:29,24.5
2024/07/25 20:54:30,24.5
2024/07/25 20:54:31,24.5
2024/07/25 20:54:32,24.5
2024/07/25 20:54:33,24.5
2024/07/25 20:54:34,24.5625
2024/07/25 20:54:36,24.5
2024/07/25 20:54:37,24.5
2024/07/25 20:54:38,24.5625
2024/07/25 20:54:39,24.5
2024/07/25 20:54:40,24.5
2024/07/25 20:54:41,24.5
2024/07/25 20:54:42,24.5
2024/07/25 20:54:43,24.4375
2024/07/25 20:54:44,24.5
2024/07/25 20:54:45,24.5
2024/07/25 20:54:46,24.5
2024/07/25 20:54:47,24.5
2024/07/25 20:54:48,24.5
2024/07/25 20:54:49,24.4375
2024/07/25 20:54:50,24.4375
2024/07/25 20:54:51,24.5
2024/07/25 20:54:52,24.5
2024/07/25 20:54:53,24.5
2024/07/25 20:54:54,24.5
2024/07/25 20:54:55,24.5
2024/07/25 20:54:56,24.5
2024/07/25 20:54:57,24.5
2024/07/25 20:54:58,24.4375
2024/07/25 20:54:59,24.4375
2024/07/25 20:55:00,24.4375
2024/07/25 20:55:01,24.4375
2024/07/25 20:55:02,24.5
2024/07/25 20:55:03,24.5
2024/07/25 20:55:04,24.5
2024/07/25 20:55:05,24.5
2024/07/25 20:55:06,24.5
2024/07/25 20:55:07,24.5
2024/07/25 20:55:08,24.5
2024/07/25 20:55:09,24.5625
2024/07/25 20:55:10,24.5
2024/07/25 20:55:12,24.5
2024/07/25 20:55:13,24.5
2024/07/25 20:55:14,24.5
2024/07/25 20:55:15,24.5
2024/07/25 20:55:16,24.5625
2024/07/25 20:55:17,24.5625
2024/07/25 20:55:18,24.5
2024/07/25 20:55:19,24.5
2024/07/25 20:55:20,24.5
2024/07/25 20:55:21,24.5
2024/07/25 20:55:22,24.5
2024/07/25 20:55:23,24.5625
2024/07/25 20:55:24,24.5625
2024/07/25 20:55:25,24.5625
2024/07/25 20:55:26,24.5625
2024/07/25 20:55:27,24.5
2024/07/25 20:55:28,24.5625
2024/07/25 20:55:29,24.5625
2024/07/25 20:55:30,24.5625
2024/07/25 20:55:31,24.5625
2024/07/25 20:55:32,24.5625
2024/07/25 20:55:33,24.5625
2024/07/25 20:55:34,24.5625
2024/07/25 20:55:35,24.5625
2024/07/25 20:55:36,24.5
2024/07/25 20:55:37,24.5
2024/07/25 20:55:38,24.5625
2024/07/25 20:55:39,24.5
2024/07/25 20:55:40,24.5625
2024/07/25 20:55:41,24.5
2024/07/25 20:55:42,24.5
2024/07/25 20:55:43,24.5625
2024/07/25 20:55:44,24.5625
2024/07/25 20:55:46,24.5625
2024/07/25 20:55:47,24.5
2024/07/25 20:55:48,24.5625
2024/07/25 20:55:49,24.5625
2024/07/25 20:55:50,24.5625
2024/07/25 20:55:51,24.5625
2024/07/25 20:55:52,24.5625
2024/07/25 20:55:53,24.5625
2024/07/25 20:55:54,24.5625
2024/07/25 20:55:55,24.5625
2024/07/25 20:55:56,24.5625
2024/07/25 20:55:57,24.5625
2024/07/25 20:55:58,24.5625
2024/07/25 20:55:59,24.5
2024/07/25 20:56:00,24.5625
2024/07/25 20:56:01,24.5625
2024/07/25 20:56:02,24.5
2024/07/25 20:56:03,24.5
2024/07/25 20:56:04,24.5625
2024/07/25 20:56:05,24.5625
2024/07/25 20:56:06,24.5
2024/07/25 20:56:07,24.5625
2024/07/25 20:56:08,24.5
2024/07/25 20:56:09,24.5625
2024/07/25 20:56:10,24.5
2024/07/25 20:56:11,24.5625
2024/07/25 20:56:12,24.5625
2024/07/25 20:56:13,24.5625
2024/07/25 20:56:14,24.5625
2024/07/25 20:56:15,24.5625
2024/07/25 20:56:16,24.5625
2024/07/25 20:56:18,24.5625
2024/07/25 20:56:19,24.5625
2024/07/25 20:56:20,24.5
2024/07/25 20:56:21,24.5
2024/07/25 20:56:22,24.5
2024/07/25 20:56:23,24.5
2024/07/25 20:56:24,24.5
2024/07/25 20:56:25,24.5
2024/07/25 20:56:26,24.5
2024/07/25 20:56:27,24.4375
2024/07/25 20:56:28,24.4375
2024/07/25 20:56:29,24.4375
2024/07/25 20:56:30,24.5
2024/07/25 20:56:31,24.4375
2024/07/25 20:56:32,24.5
2024/07/25 20:56:33,24.5
2024/07/25 20:56:34,24.4375
2024/07/25 20:56:35,24.4375
2024/07/25 20:56:36,24.4375
2024/07/25 20:56:37,24.4375
2024/07/25 20:56:38,24.4375
2024/07/25 20:56:39,24.4375
2024/07/25 20:56:40,24.4375
2024/07/25 20:56:41,24.4375
2024/07/25 20:56:42,24.4375
2024/07/25 20:56:43,24.4375
2024/07/25 20:56:44,24.4375
2024/07/25 20:56:45,24.4375
2024/07/25 20:56:46,24.5
2024/07/25 20:56:47,24.4375
2024/07/25 20:56:48,24.4375
2024/07/25 20:56:49,24.4375
2024/07/25 20:56:51,24.4375
2024/07/25 20:56:52,24.4375
2024/07/25 20:56:53,24.4375
2024/07/25 20:56:54,24.5
2024/07/25 20:56:55,24.4375
2024/07/25 20:56:56,24.5
2024/07/25 20:56:57,24.4375
2024/07/25 20:56:58,24.5
2024/07/25 20:56:59,24.5
2024/07/25 20:57:00,24.5
2024/07/25 20:57:01,24.5
2024/07/25 20:57:02,24.5
2024/07/25 20:57:03,24.5
2024/07/25 20:57:04,24.5
2024/07/25 20:57:05,24.5
2024/07/25 20:57:06,24.5625
2024/07/25 20:57:07,24.5
2024/07/25 20:57:08,24.5625
2024/07/25 20:57:09,24.5625
2024/07/25 20:57:10,24.5625
2024/07/25 20:57:11,24.5625
2024/07/25 20:57:12,24.5625
2024/07/25 20:57:13,24.5625
2024/07/25 20:57:14,24.5625
2024/07/25 20:57:15,24.5625
2024/07/25 20:57:16,24.5625
2024/07/25 20:57:17,24.5625
2024/07/25 20:57:18,24.5625
2024/07/25 20:57:19,24.625
2024/07/25 20:57:20,24.625
2024/07/25 20:57:21,24.5625
2024/07/25 20:57:22,24.625
2024/07/25 20:57:23,24.625
2024/07/25 20:57:24,24.625
2024/07/25 20:57:26,24.625
2024/07/25 20:57:27,24.5625
2024/07/25 20:57:28,24.625
2024/07/25 20:57:29,24.625
2024/07/25 20:57:30,24.625
2024/07/25 20:57:31,24.625
2024/07/25 20:57:32,24.625
2024/07/25 20:57:33,24.625
2024/07/25 20:57:34,24.625
2024/07/25 20:57:35,24.625
2024/07/25 20:57:36,24.625
2024/07/25 20:57:37,24.625
2024/07/25 20:57:38,24.625
2024/07/25 20:57:39,24.625
2024/07/25 20:57:40,24.6875
2024/07/25 20:57:41,24.625
2024/07/25 20:57:42,24.625
2024/07/25 20:57:43,24.625
2024/07/25 20:57:44,24.625
2024/07/25 20:57:45,24.625
2024/07/25 20:57:46,24.625
2024/07/25 20:57:47,24.6875
2024/07/25 20:57:48,24.6875
2024/07/25 20:57:49,24.6875
2024/07/25 20:57:50,24.6875
2024/07/25 20:57:51,24.625
2024/07/25 20:57:52,24.6875
2024/07/25 20:57:53,24.6875
2024/07/25 20:57:54,24.6875
2024/07/25 20:57:55,24.6875
2024/07/25 20:57:56,24.6875
2024/07/25 20:57:57,24.6875
2024/07/25 20:57:58,24.6875
2024/07/25 20:58:00,24.75
2024/07/25 20:58:01,24.75
2024/07/25 20:58:02,24.75
2024/07/25 20:58:03,24.75
2024/07/25 20:58:04,24.75
2024/07/25 20:58:05,24.75
2024/07/25 20:58:06,24.75
2024/07/25 20:58:07,24.8125
2024/07/25 20:58:08,24.8125
2024/07/25 20:58:09,24.8125
2024/07/25 20:58:10,24.875
2024/07/25 20:58:11,24.8125
2024/07/25 20:58:12,24.875
2024/07/25 20:58:13,24.875
2024/07/25 20:58:14,24.875
2024/07/25 20:58:15,24.875
2024/07/25 20:58:16,24.875
2024/07/25 20:58:17,24.875
2024/07/25 20:58:18,24.875
2024/07/25 20:58:19,24.875
2024/07/25 20:58:20,24.875
2024/07/25 20:58:21,24.9375
2024/07/25 20:58:22,24.9375
2024/07/25 20:58:23,24.9375
2024/07/25 20:58:24,25.0
2024/07/25 20:58:25,24.9375
2024/07/25 20:58:26,24.9375
2024/07/25 20:58:27,25.0
2024/07/25 20:58:28,24.9375
2024/07/25 20:58:29,25.0
2024/07/25 20:58:30,25.0
2024/07/25 20:58:31,25.0
2024/07/25 20:58:32,25.0
2024/07/25 20:58:33,25.0
2024/07/25 20:58:34,25.0
2024/07/25 20:58:35,25.0
2024/07/25 20:58:37,25.0
2024/07/25 20:58:38,25.0
2024/07/25 20:58:39,25.0
2024/07/25 20:58:40,25.0
2024/07/25 20:58:41,25.0
2024/07/25 20:58:42,25.0
2024/07/25 20:58:43,25.0
2024/07/25 20:58:44,25.0
2024/07/25 20:58:45,25.0
2024/07/25 20:58:46,25.0625
2024/07/25 20:58:47,25.0
2024/07/25 20:58:48,25.0625
2024/07/25 20:58:49,25.0625
2024/07/25 20:58:50,25.0625
2024/07/25 20:58:51,25.0625
2024/07/25 20:58:52,25.0625
2024/07/25 20:58:53,25.0625
2024/07/25 20:58:54,25.0625
2024/07/25 20:58:55,25.0625
2024/07/25 20:58:56,25.0625
2024/07/25 20:58:57,25.0625
2024/07/25 20:58:58,25.0625
2024/07/25 20:58:59,25.0625
2024/07/25 20:59:00,25.0625
2024/07/25 20:59:01,25.0625
2024/07/25 20:59:02,25.0625
2024/07/25 20:59:03,25.0625
2024/07/25 20:59:04,25.0625
2024/07/25 20:59:05,25.125
2024/07/25 20:59:06,25.125
2024/07/25 20:59:07,25.125
2024/07/25 20:59:08,25.125
2024/07/25 20:59:09,25.125
2024/07/25 20:59:11,25.125
2024/07/25 20:59:12,25.125
2024/07/25 20:59:13,25.125
2024/07/25 20:59:14,25.1875
2024/07/25 20:59:15,25.125
2024/07/25 20:59:16,25.125
2024/07/25 20:59:17,25.1875
2024/07/25 20:59:18,25.1875
2024/07/25 20:59:19,25.1875
2024/07/25 20:59:20,25.1875
2024/07/25 20:59:21,25.1875
